date,temperature,dew_point,apparent_temperature,surface_pressure,available_bike_stands,lagged_available_bike_stands,rolling_mean_bike_stands,rolling_std_bike_stands,diff_available_bike_stands,temperature_diff
2023-09-20 19:42:42+00:00,0.19812876628758874,0.1427399547550795,0.2386472337338329,-0.5923555809172544,0.03845349623065191,0.03845349623065191,0.04488999823855384,0.04274799849696444,0.0,-0.040518467446244155
2023-09-20 19:48:02+00:00,0.19812876628758874,0.1427399547550795,0.2386472337338329,-0.5923555809172544,0.0,0.03845349623065191,0.027723410579387864,0.029580749725051186,-0.03845349623065191,-0.040518467446244155
2023-09-20 19:52:49+00:00,0.19812876628758874,0.1427399547550795,0.2386472337338329,-0.5923555809172544,0.0,0.0,0.016480069813136215,0.020554258317167024,0.0,-0.040518467446244155
2023-09-20 20:02:54+00:00,0.19812876628758874,0.1427399547550795,0.2386472337338329,-0.5923555809172544,0.0,0.0,0.016480069813136215,0.020554258317167024,0.0,-0.040518467446244155
2023-09-20 20:09:25+00:00,0.19812876628758874,0.1427399547550795,0.2386472337338329,-0.5923555809172544,0.03845349623065191,0.0,0.02197342641751506,0.02055425831716566,0.03845349623065191,-0.040518467446244155
2023-09-20 20:13:00+00:00,0.19812876628758874,0.1427399547550795,0.2386472337338329,-0.5923555809172544,0.0,0.03845349623065191,0.016480069813136215,0.020554258317167028,-0.03845349623065191,-0.040518467446244155
2023-09-20 20:23:07+00:00,0.19812876628758874,0.1427399547550795,0.2386472337338329,-0.5923555809172544,0.03845349623065191,0.0,0.016480069813136215,0.020554258317167028,0.03845349623065191,-0.040518467446244155
2023-09-20 20:33:12+00:00,0.022073364568961133,0.21227059467584314,0.13675822940764454,-0.6635572841980172,0.0,0.03845349623065191,0.01098671320875737,0.01876338488854067,-0.03845349623065191,-0.1146848648386834
2023-09-20 20:35:51+00:00,0.024033001035826188,0.21227059467584314,0.13675822940764454,-0.6635572841980172,0.03845349623065191,0.0,0.016480069813136215,0.020554258317167028,0.03845349623065191,-0.11272522837181835
2023-09-20 20:43:19+00:00,0.024033001035826188,0.21227059467584314,0.13675822940764454,-0.6635572841980172,0.03845349623065191,0.03845349623065191,0.02197342641751506,0.02055425831716566,0.0,-0.11272522837181835
2023-09-20 20:53:24+00:00,0.024033001035826188,0.21227059467584314,0.13675822940764454,-0.6635572841980172,0.03845349623065191,0.03845349623065191,0.0274667830218939,0.018763384888536187,0.0,-0.11272522837181835
2023-09-20 21:03:30+00:00,0.024033001035826188,0.21227059467584314,0.13675822940764454,-0.6635572841980172,0.03845349623065191,0.03845349623065191,0.0274667830218939,0.018763384888536187,0.0,-0.11272522837181835
2023-09-20 21:07:23+00:00,0.024033001035826188,0.21227059467584314,0.13675822940764454,-0.6635572841980172,0.07870338536376155,0.03845349623065191,0.03871012378814555,0.02272393724583482,0.04024988913310964,-0.11272522837181835
2023-09-20 21:13:38+00:00,0.024033001035826188,0.21227059467584314,0.13675822940764454,-0.6635572841980172,0.12016611361416178,0.07870338536376155,0.05038335484293268,0.03825228991345646,0.04146272825040023,-0.11272522837181835
2023-09-20 21:23:46+00:00,0.024033001035826188,0.21227059467584314,0.13675822940764454,-0.6635572841980172,0.16255469892411606,0.12016611361416178,0.07360545468923498,0.05008075585256635,0.04238858530995428,-0.11272522837181835
2023-09-20 21:25:51+00:00,0.024033001035826188,0.21227059467584314,0.13675822940764454,-0.6635572841980172,0.20569601629803852,0.16255469892411606,0.0974972432702902,0.06741046653651898,0.04314131737392246,-0.11272522837181835
2023-09-20 21:31:14+00:00,-0.4636028957706367,0.35211869814512403,-0.28197627685873444,-0.7163334209969776,0.20569601629803852,0.20569601629803852,0.12138903185134543,0.0724455122615632,0.0,-0.18162661891190224
2023-09-20 22:08:33+00:00,-0.4636028957706367,0.35211869814512403,-0.28197627685873444,-0.7163334209969776,0.12016611361416178,0.20569601629803852,0.13306226290613257,0.06279524355468792,-0.08552990268387674,-0.18162661891190224
2023-09-20 22:10:35+00:00,-0.4636028957706367,0.35211869814512403,-0.28197627685873444,-0.7163334209969776,0.12016611361416178,0.12016611361416178,0.1447354939609197,0.04816827681931131,0.0,-0.18162661891190224
